,puuid,assists,deaths,kills,bountyLevel,champExperience,champLevel,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,inhibitorTakedowns,inhibitorsLost,killingSprees,pentaKills,quadraKills,timePlayed,totalTimeSpentDead,wardsKilled,wardsPlaced,baronKills,acesBefore15Minutes,controlWardsPlaced,damagePerMinute,goldPerMinute,killParticipation,laneMinionsFirst10Minutes,maxCsAdvantageOnLaneOpponent,skillshotsHit,damageTakenOnTeamPercentage,gameLength,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,teamEarlySurrendered,win,freshBlood,hotStreak,Churner
73,CPXpQ-JXQKiiyVT8EnANrEfVxExQErQOYEVAbAb2Y3zsImLgVVDaTDgrMJvGyJjUGxQqrUsnixEqaQ,0.8200000000000003,-0.6799999999999997,-0.6399999999999997,-0.010000000000000009,3117.92,1.6799999999999997,2439.01,-1696.58,2439.01,20459.13,-0.12999999999999998,0.21999999999999997,-0.32000000000000006,0.0,-0.01,192.6099999999999,-3.469999999999999,-1.48,-1.6500000000000004,-0.09,-0.03,-0.21999999999999997,36.10000000000002,7.900000000000034,-0.07,32.989999999999995,12.540000000000003,10.61,0.010000000000000009,192.68000000000006,-8.89,-6.67,-5.56,-6.67,0.0,-12.219999999999999,0.0,1.1099999999999994,0.0,0.0,False
74,CQqIJ6ZpN7uNkEX7Pu075mzLN7lk_YGIU_0GYOI1_-HGuvkVmxDt8fn83ad2ocvIcPW1q0o_4BxPFw,-0.23000000000000043,0.7300000000000004,0.16999999999999993,-0.45999999999999996,-61.20999999999913,0.07000000000000028,-1167.15,-2535.8099999999995,-1167.15,1947.9599999999991,-0.13,0.25,0.020000000000000018,0.0,0.0,-23.179999999999836,26.97999999999999,0.8499999999999999,0.11999999999999922,-0.03,0.07,-0.3999999999999999,-1725.38,2.6200000000000045,-0.12,-6.899999999999999,1.240000000000002,-12.18,0.0,-23.220000000000027,10.570000000000002,3.2600000000000016,3.45,-0.3999999999999986,-1.22,-8.939999999999998,0.0,-22.560000000000002,0.0,0.0,True
75,CaLZ0hNN1IjyN35qTIYxyzAwIEWCHcxzKhVL2DvpBFwW7I9MtkYIxTbqVB9atozQ5sdsnlWBJkkTIw,2.880000000000001,0.79,-0.7799999999999998,-0.29,1219.4899999999998,0.9199999999999999,-243.85999999999996,-443.55000000000007,-243.85999999999996,5445.549999999997,0.12,0.9400000000000001,-0.26999999999999996,0.0,0.0,193.97000000000003,11.939999999999998,1.2300000000000004,4.73,-0.02,-0.13,0.8600000000000003,-328.28000000000003,-24.480000000000018,-0.12,-3.6799999999999997,2.7600000000000007,-4.699999999999996,0.010000000000000009,193.81999999999994,-0.3999999999999986,17.06,7.150000000000002,-3.17,0.0,-7.139999999999997,0.0,-2.3800000000000026,0.0,0.0,True
76,Cc-vd71kAthTERwW_yZq6bXkX0mtRwRhSGo_0hBS12eGuC4OPDFB6iA7g9E5t6_sJMWst01yWYI0ew,3.88,1.38,1.3899999999999997,0.019999999999999907,3483.6399999999994,1.5299999999999994,112.38999999999987,-4691.450000000001,112.38999999999987,-234.23999999999978,-0.09000000000000002,0.4999999999999999,0.18999999999999995,0.0,-0.01,-73.07000000000016,85.4,-0.38,-1.2400000000000002,0.05,0.13,0.06,220.42000000000007,94.65999999999997,0.0,19.55,-3.9700000000000006,27.440000000000005,-0.01999999999999999,-78.97000000000003,-8.25,17.78,3.1799999999999997,-0.9499999999999993,0.0,-3.6099999999999994,0.0,2.6599999999999966,0.0,0.0,False
77,Ci2ggntJDkHiy9TfS99PQ6_8kiwRfdNMk8HfujevXcoG3N1TwAVXENyM7FI3iDFGfbqRQmUxE6dMKA,-0.15000000000000036,-0.3800000000000008,-2.7200000000000006,-0.14,-2673.25,-1.1099999999999994,-720.7000000000003,-1426.3999999999996,-720.7000000000003,-3451.3999999999996,-0.030000000000000027,-0.5,-0.6400000000000001,0.0,-0.01,-3.6100000000001273,-22.53,0.8,1.9100000000000001,-0.03,-0.09000000000000002,0.4,-1867.37,-81.15999999999997,-0.020000000000000018,5.560000000000002,-2.1099999999999994,16.71,0.0,-4.269999999999982,-0.46999999999999886,-0.2400000000000002,-4.529999999999999,-3.0999999999999996,0.0,5.0,0.0,8.57,0.0,0.0,False
78,ClmsnO7OysrqxgBlLTnS5pyGOjZwQ2aDIbdhFW5xL6QC4XqQWOfDZ7gHkDSBDVczt34ojyY0WplRvw,-3.3200000000000003,-0.9900000000000002,-1.04,0.10999999999999999,-1597.9300000000003,-0.6500000000000004,-253.44999999999982,-1476.1800000000003,-253.44999999999982,-2239.3200000000033,-0.18,0.04999999999999982,-0.26,0.0,0.0,-38.58999999999992,-29.870000000000005,-0.8399999999999999,-1.0600000000000005,0.04,-0.31,-0.6799999999999999,-777.24,-54.710000000000036,-0.17000000000000004,6.239999999999998,-9.349999999999998,-16.43,0.0,-38.6099999999999,4.910000000000002,4.910000000000002,-7.35,2.45,0.0,25.979999999999997,0.0,8.82,0.0,0.0,False
79,CoJ8tSyJL5Ihqo0WG4nxKghMbtS-czJWoSzzfUEhlgZgVvzcU2cPL1ov3M_Ru03FXUABuhNPMgiGJg,5.05,0.04999999999999982,0.5200000000000005,-0.14,844.0100000000002,0.7099999999999991,-1011.5999999999999,-894.7700000000004,-1011.5999999999999,-1758.7799999999988,-0.030000000000000027,-0.06999999999999995,0.3599999999999999,0.0,-0.01,-207.11000000000013,-24.47,-1.38,-2.42,-0.03,0.44,-0.43999999999999995,114.69000000000005,110.56,0.07999999999999996,-12.659999999999997,-9.510000000000002,22.02,0.009999999999999981,-207.05999999999995,-0.2699999999999996,1.88,6.18,-5.65,0.0,10.219999999999999,0.0,1.3399999999999963,0.0,0.0,False
80,Cp9D_1zSwnIAsr0iDZZtNWmh5AHfBT7g2ij0IobEoAQ-yPFoBQvewshZRenqYrb8wDBjmwdBnTzShg,0.40000000000000036,-1.2300000000000004,-0.4399999999999995,-0.5700000000000001,700.789999999999,0.4599999999999991,516.5699999999997,-494.97999999999956,516.5699999999997,4133.049999999999,0.08999999999999997,0.13,0.1299999999999999,-0.01,0.020000000000000004,19.930000000000064,-36.53,-0.24,0.41000000000000014,-0.07,0.0,0.14,-72.29999999999995,-6.949999999999989,-0.03999999999999998,-4.399999999999999,-6.669999999999998,0.9600000000000009,0.0,19.809999999999945,-1.23,18.21,0.0,-0.6099999999999994,-1.23,-6.18,-1.23,11.11,0.0,0.0,False
81,CvAqBZezlgognVYKvQ1Q9ijYIEp-276ZF5a8_jbQAJZKR_z7WdGc6ZB3MHZpDPV0JZLXHF6fnM7B2w,0.6999999999999993,0.5500000000000007,-2.3099999999999996,-0.29000000000000004,558.3400000000001,-0.28999999999999915,-952.3899999999999,-2539.7999999999993,-952.3899999999999,-655.9500000000007,0.07,0.25,-0.4899999999999999,0.0,-0.01,-199.44999999999982,23.589999999999975,-1.0700000000000003,-1.75,-0.04,-0.009999999999999995,-0.6400000000000001,-41.15000000000009,26.089999999999975,-0.04999999999999999,-3.4099999999999966,-10.1,-12.590000000000003,0.0,-200.0,-5.13,-8.97,-7.69,-3.85,0.0,1.9299999999999997,0.0,-19.230000000000004,0.0,0.0,False
82,Cw7Unp63CXX3S7a8qMUhWQywv7MfXEcQtwNaYF3Mqo6v4Z16WnGXvNRNd7AEdr8MBWkMIrb6w-pwfw,0.3100000000000005,0.5999999999999996,-1.0899999999999999,-0.59,1215.4699999999993,0.7300000000000004,70.46000000000004,-1798.2399999999998,70.46000000000004,2884.0,-0.25,0.06000000000000005,-0.5,0.0,-0.05,194.04999999999995,13.870000000000005,0.030000000000000027,0.8200000000000003,-0.02,0.0,0.16999999999999998,-33.629999999999995,-41.639999999999986,-0.06,0.2700000000000031,-12.150000000000006,17.770000000000003,0.0,194.06000000000017,-3.45,1.1500000000000021,-1.72,9.189999999999998,0.0,-14.659999999999997,0.0,9.770000000000003,0.0,0.0,False
83,CwN7SeK0-PK3keQY8Jir_htCqOA7NPXZWB0XcyPZmG-DBkFOAVWJA0_kQsSsWhUTuTfVjfy9MMlMCw,-0.8700000000000001,2.33,0.7400000000000002,-0.28000000000000014,-864.6800000000003,-0.39000000000000057,-462.21000000000004,-302.8899999999994,-462.21000000000004,-5952.160000000002,0.010000000000000009,-0.20000000000000007,0.22999999999999998,0.0,0.0,30.929999999999836,68.25999999999999,-0.41999999999999993,-1.17,0.04,0.0,-0.04,-58.960000000000036,-18.659999999999968,-0.020000000000000018,-1.1099999999999994,-13.02,5.840000000000003,0.020000000000000018,30.799999999999955,-7.0,-9.67,-6.0,0.33000000000000007,0.0,5.0,0.0,-3.0,0.0,0.0,False
84,D-R6pTx3dYKe7Z3bx1lqqO_XP4j-Lr21kXkJqeAU0uKDIlO7hzHr6OJSVVxY4w7DZ31Cr4XcxfL30A,-3.039999999999999,0.7400000000000002,-1.0999999999999996,0.040000000000000036,-1749.9500000000007,-0.1999999999999993,-726.0,1626.71,-726.0,-9315.450000000004,-0.28,0.040000000000000036,-0.3799999999999999,-0.01,-0.05,-59.97000000000003,24.639999999999986,-0.3,-0.07000000000000028,0.04,0.08999999999999997,0.0,-283.4899999999999,-5.539999999999964,-0.07000000000000006,-6.920000000000002,-0.2699999999999996,-17.840000000000003,-0.03,-60.61000000000013,-14.959999999999999,-10.96,5.710000000000001,-2.74,0.0,-16.44,0.0,-11.880000000000003,0.0,0.0,False
85,DSMoPunwO2j2RBnWx-e1g9-7wDgwHlBvwSuGvKCpUnJxjecDxHIjb9KyRkRCVF7MdPHlpS_Z5ooF9A,-1.5299999999999994,-1.0199999999999996,4.27,0.8600000000000001,749.5200000000004,0.28999999999999915,303.8100000000002,6027.92,303.8100000000002,10763.21,-0.030000000000000027,-0.18000000000000005,1.08,0.0,0.0,-12.86999999999989,-10.48999999999998,-0.8300000000000001,-4.4399999999999995,0.04,0.0,-0.22999999999999998,148.7299999999999,47.06,0.040000000000000036,-9.28,6.699999999999999,-19.86,0.1,-13.070000000000164,-6.34,-9.33,-9.33,5.66,0.0,13.0,0.0,-2.0,0.0,0.0,False
86,DSMoPunwO2j2RBnWx-e1g9-7wDgwHlBvwSuGvKCpUnJxjecDxHIjb9KyRkRCVF7MdPHlpS_Z5ooF9A,-1.5299999999999994,-1.0199999999999996,4.27,0.8600000000000001,749.5200000000004,0.28999999999999915,303.8100000000002,6027.92,303.8100000000002,10763.21,-0.030000000000000027,-0.18000000000000005,1.08,0.0,0.0,-12.86999999999989,-10.48999999999998,-0.8300000000000001,-4.4399999999999995,0.04,0.0,-0.22999999999999998,148.7299999999999,47.06,0.040000000000000036,-9.28,6.699999999999999,-19.86,0.1,-13.070000000000164,-6.34,-9.33,-9.33,5.66,0.0,13.0,0.0,-2.0,0.0,0.0,False
87,DXRidvt8Vp70tIIrIdKvCWBY1IBYGxKDPltFWPn_ojk-vpiN_IXu3fMub5Vh2t3-Cco8Mv8cV5oUrA,0.9599999999999991,-1.62,-0.5099999999999998,0.16000000000000003,827.1900000000005,0.7200000000000006,-225.82999999999998,3403.5,-225.82999999999998,2718.880000000001,0.040000000000000036,-0.44,0.29000000000000004,0.0,-0.03,17.480000000000018,-55.89,0.17000000000000015,1.0600000000000005,0.44,0.0,0.5499999999999998,23.720000000000027,16.970000000000027,0.040000000000000036,-1.54,-5.27,-5.569999999999997,0.0,17.50999999999999,-10.39,-2.0600000000000005,-3.9,1.8399999999999999,0.0,4.010000000000005,0.0,11.36,0.0,0.0,False
88,DkutiJRaAd-8sdAbAjDbBLt9bSdTQzrEDFzF4-ko3XCE-TebRE5B2apLvTI1uMnfkLCLR3ZhPcsLwQ,-9.48,-1.4299999999999997,-3.0,-0.13,-4606.879999999999,-1.6099999999999994,-249.03999999999996,722.1799999999998,-249.03999999999996,-4217.110000000001,-0.39999999999999997,0.3500000000000001,-0.5499999999999999,0.0,-0.02,259.1500000000001,-26.370000000000005,1.3199999999999998,6.29,0.0,-0.73,1.42,-343.41999999999996,-192.56999999999994,-0.15000000000000002,4.620000000000001,-8.87,4.159999999999997,-0.020000000000000018,259.10000000000014,-29.67,-9.89,-4.209999999999997,-10.99,0.0,14.200000000000003,0.0,-23.35,0.0,0.0,False
89,DrYDfsSaaOzDU7ALaBBW-eIr6tHNdTyaWA9rqzlFq5r_HC5nTpl3DhMrj6txt7XbaFgTv5qzfj-92Q,1.6400000000000006,-0.2400000000000002,1.7100000000000009,0.18999999999999995,440.1900000000005,-0.5399999999999991,-1685.9500000000003,-5974.02,-1685.9500000000003,-9985.779999999999,-0.10000000000000003,-0.31999999999999995,0.6499999999999999,-0.03,0.03,-413.74,-34.620000000000005,-0.44,-4.11,-0.02,0.55,-0.02,175.47000000000003,153.87,0.020000000000000018,-11.979999999999999,-12.000000000000002,-11.979999999999999,-0.03999999999999998,-413.76,-13.13,2.530000000000001,21.21,-9.09,0.0,10.099999999999998,0.0,6.809999999999995,0.0,0.0,False
90,DxK9hIgIRNVG6a-roCvhUPz3j9IKbYhYdoj2ivu5l-WSyayZCcD18yR1g9ASID-zu8-2OguaAicK5w,2.4499999999999993,0.9399999999999995,-0.11000000000000032,0.019999999999999962,1020.609999999997,0.23000000000000043,307.51,104.58999999999992,307.51,1956.869999999999,0.14,0.050000000000000044,-0.07000000000000006,-0.01,-0.05,-8.329999999999927,17.180000000000007,-0.33,-1.27,-0.01,0.44000000000000006,-0.2,69.27999999999997,21.5,-0.05999999999999994,-1.459999999999999,-3.6899999999999995,30.340000000000003,0.010000000000000009,-8.549999999999955,19.88,-9.64,0.8999999999999986,5.92,0.0,-10.84,0.0,8.93,0.0,0.0,True
91,E42_kQzWg8CmZNDAZFPlETH9I_tvR4W9vDevML1HZrD6AHQX076cRI_JpJFT3tcJK11bVJyxwbuF2Q,1.63,0.54,-0.2999999999999998,0.33999999999999997,960.2700000000004,0.8000000000000007,836.0500000000002,172.11000000000058,836.0500000000002,10542.34,0.27,0.020000000000000018,-0.020000000000000018,0.0,-0.02,70.44999999999982,14.76000000000002,0.20999999999999996,0.7699999999999996,0.0,0.0,-0.16000000000000003,-2892.95,-10.939999999999998,-0.02999999999999997,4.740000000000002,-6.350000000000001,-20.57,0.020000000000000018,70.37999999999988,0.0,-7.94,-3.17,-5.959999999999999,0.0,-8.729999999999997,0.0,13.89,0.0,0.0,True
92,E90BqXJjMmftPL5_Q-SMRNTsS3yvUKvrnkUsEaHBkHvg7dhIG18ozGcrsRV61u4psh6wREftlKypUg,3.880000000000001,2.58,2.87,0.19000000000000006,3934.6399999999994,2.6999999999999993,-73.75999999999999,-591.44,-73.75999999999999,9652.73,-0.030000000000000027,0.16000000000000003,0.98,-0.01,-0.04,-60.580000000000155,67.91,-0.1499999999999999,-2.6400000000000006,-0.04,-0.019999999999999962,-0.45999999999999996,-207.74,56.889999999999986,-0.050000000000000044,-1.4600000000000009,-3.040000000000001,0.28999999999999915,-0.10000000000000003,-60.65000000000009,22.06,-4.35,-4.23,4.1,0.0,5.280000000000001,0.0,-4.809999999999995,0.0,0.0,False
93,ECF5FazSWrcWoaE1pYRiZ922ZsMcfEaPrTcHhw3wL6MAsVf1ORyqUjPTslmigFabD4NLEDx_Aoif2g,-2.41,-1.0200000000000005,-1.1100000000000003,0.73,-1010.5599999999995,-0.16000000000000014,375.75999999999976,-377.8800000000001,375.75999999999976,3599.6800000000003,0.09999999999999998,-0.28,-0.22999999999999998,0.0,-0.02,-14.930000000000064,-37.55000000000001,0.30999999999999983,-1.0499999999999998,0.0,-0.07,-0.19,-56.430000000000064,-33.420000000000016,-0.04999999999999999,8.200000000000003,0.6000000000000014,-11.189999999999998,0.01999999999999999,-15.039999999999964,-13.64,7.580000000000002,-12.12,-4.55,-1.52,6.82,0.0,2.280000000000001,0.0,0.0,True
94,EVc67BcFOzG2UedUmqovnKkqdvrV3J-88eX757v-PU9w64i5AqIhQqKqFNzcrdKrjQLldv9_XY3CAQ,-1.8699999999999992,0.20999999999999996,0.08000000000000007,0.0,8.19000000000051,-0.02999999999999936,-299.8800000000001,562.9200000000001,-299.8800000000001,1330.5100000000002,0.09999999999999998,-0.050000000000000044,0.1100000000000001,0.0,0.0,-25.919999999999845,-13.809999999999974,-0.4700000000000001,-0.5800000000000001,0.12000000000000001,-0.02,-0.16000000000000014,-2022.42,1.6999999999999886,-0.10999999999999999,-4.309999999999995,-5.59,-1.1099999999999994,0.009999999999999981,-25.970000000000027,-13.75,1.6700000000000017,0.0,-6.25,-1.25,-5.829999999999998,0.0,-3.3299999999999983,0.0,0.0,True
95,El8Iz4YwuVdSAwAcZKoqBdtYxKj3dBx_hApfmkaBW8YbPY5dLsTd12fXJR_0X5ufx_VsUIIlov0_aA,-2.25,-1.63,0.5800000000000001,0.8600000000000001,1030.3400000000001,-0.2400000000000002,-416.02,-3169.3099999999995,-416.02,-2189.519999999997,-0.14999999999999997,-0.06999999999999984,0.1100000000000001,0.0,0.0,-228.43000000000006,-49.370000000000005,-0.1499999999999999,-4.220000000000001,-0.03,0.07,-0.04999999999999982,71.62,33.06999999999999,-0.04999999999999999,4.329999999999998,3.639999999999997,3.8500000000000014,0.020000000000000018,-228.44000000000005,-16.49,8.420000000000002,-4.12,3.1799999999999997,0.0,28.35,0.0,6.780000000000001,0.0,0.0,False
96,Ent6T2wCv5W7j9cFsjiXsX8ZkbG1fMpd2TmhPd0QxYq3d6WJyXxdF1PLIEKTSL0KteLfqe2numk7uw,4.8100000000000005,0.8100000000000005,-0.29000000000000004,-0.010000000000000009,-1319.2000000000007,-0.4399999999999995,-533.8,-9252.65,-533.8,-5776.939999999995,-0.010000000000000009,-0.33000000000000007,-0.1399999999999999,0.0,-0.03,-624.52,-38.129999999999995,-0.52,-4.32,-0.13,0.67,-0.01,230.13,171.58000000000004,0.13999999999999996,2.7300000000000004,-6.4,-0.7000000000000028,-0.03,-624.48,21.0,5.82,18.15,-6.85,0.0,-10.96,0.0,-9.25,0.0,0.0,False
97,F5bZRdmXC4PdTe9bpAcAO1EwRtFd7PNS_6GU4ggldC9wg1c13XWD8Pys2gTYEW8vI4f1WYx2jnVr-A,0.6900000000000004,0.6799999999999997,1.9800000000000004,-0.24999999999999994,3940.869999999999,1.4699999999999989,2590.5,3153.92,2590.5,3873.4399999999987,-0.10999999999999999,0.050000000000000044,0.010000000000000009,-0.01,0.05,187.30999999999995,41.910000000000025,-0.15999999999999998,0.020000000000000462,0.0,0.0,0.0,70.80999999999995,51.68000000000001,0.0,1.7899999999999991,5.280000000000001,1.99,0.010000000000000009,187.28999999999996,-6.25,15.630000000000003,-1.04,-5.209999999999997,0.0,-19.79,0.0,4.170000000000002,0.0,0.0,False
98,FAMHROZdmpwPhm06Ff3JchZCzITu9oyTitAp_MxlS_GCy2wFxnGz3djEFga3995e7UBY83EEGH8QHw,0.7400000000000002,-0.6299999999999999,1.08,0.51,1741.8899999999994,0.5600000000000005,-605.02,10749.099999999999,-605.02,19813.440000000002,0.21999999999999997,-0.5300000000000001,0.27,0.0,0.0,83.06999999999994,-6.449999999999989,1.35,-2.66,-0.06,0.0,0.6600000000000001,85.11000000000001,18.310000000000002,0.04999999999999999,-16.08,4.23,-19.09,0.05000000000000002,83.11000000000013,-3.789999999999999,1.2599999999999998,-3.03,-4.04,-1.01,1.7699999999999996,0.0,21.22,0.0,0.0,False
99,FM2yVdHAdeFp5KVx3NJLDJadVIypKpWLPPXcunRNdWV2TJkvolp_KbnWaZ6P_NL-0AyViuMoU2rUcA,1.4100000000000001,0.33000000000000007,0.8300000000000001,0.2799999999999999,1118.67,0.6600000000000001,-304.2600000000002,-521.8099999999995,-304.2600000000002,-4783.91,0.03999999999999998,-0.06000000000000005,0.3899999999999999,0.0,0.0,141.74,17.79000000000002,-0.28,0.8800000000000008,-0.04,0.0,-0.06999999999999984,99.58999999999992,-4.199999999999989,0.0,8.079999999999998,-3.599999999999998,7.149999999999999,-0.03,141.74,-5.26,9.650000000000002,-1.75,0.0,0.0,-20.61,0.0,19.729999999999997,0.0,0.0,True
100,FTC36Qrz5T6PpGIOsnpjZ7oEujhQc3Cq2BFWdAcc5mFZXIbfUw1-1IFU1wn9UHqeGd1BTkFe49_CTw,-0.8399999999999999,0.8300000000000001,-2.0,-0.9299999999999999,-2471.3099999999995,-1.4299999999999997,-384.64999999999986,-8814.560000000001,-384.64999999999986,-2746.83,-0.51,-0.31999999999999995,-0.4899999999999999,0.0,0.0,-172.39999999999986,-4.97999999999999,-0.5099999999999998,1.4399999999999995,-0.19,-0.03,-0.22999999999999954,-1495.4699999999998,-35.28000000000003,-0.15000000000000002,0.5499999999999998,-2.4700000000000006,4.610000000000003,-0.01999999999999999,-172.5,-1.67,-3.8900000000000006,1.6600000000000001,-0.5600000000000005,-2.22,29.439999999999998,-1.11,-23.340000000000003,0.0,0.0,True
101,G7qnfbBA-MXqvr-Cjs6F-2HdhpFqgEE6SpNRATAfqYSPCjf60Vp5HFh6o4c7bAsYo_p0YTBrBiforQ,7.08,0.7199999999999998,-5.22,-0.45,-631.5499999999993,-0.09999999999999964,-238.2299999999999,-3368.8100000000004,-238.2299999999999,-133.53000000000065,0.21999999999999997,0.13,-1.5,-0.03,-0.06,346.01,3.319999999999993,0.83,3.95,-0.009999999999999995,-0.43,0.0,-1190.27,-170.40000000000003,-0.08999999999999997,-11.73,-13.14,-0.5200000000000031,-0.04999999999999999,345.69000000000005,15.419999999999998,-5.97,-0.6300000000000008,-4.48,0.0,7.340000000000003,0.0,2.240000000000002,0.0,0.0,True
102,GB4DH0xRl38wfAuj2RPg9Um16ptrLjAq4DuZHyvwocRMXz3ovnv4QsUrAy8wc5PxPnICY1bAxXrjnQ,4.119999999999999,1.6100000000000003,0.8499999999999996,-0.1200000000000001,1477.9799999999996,0.6600000000000001,-668.4200000000001,-2140.55,-668.4200000000001,1979.0600000000013,0.010000000000000009,-0.010000000000000009,0.08000000000000007,0.0,0.0,-297.25,33.119999999999976,-1.1500000000000001,-3.2200000000000006,0.0,0.32,-0.17999999999999997,213.10000000000002,121.30999999999995,0.07000000000000006,-13.600000000000001,3.1400000000000006,-0.05000000000000426,0.01999999999999999,-297.6600000000001,10.71,-1.8699999999999992,8.510000000000002,-3.91,0.0,-1.3599999999999994,0.0,9.350000000000001,0.0,0.0,False
103,GHMGIBAvhi9ETBjHZE5v4vjk3IprKdfuS0Z3Q18MP8zhIFzgNxIeImFCkq0uamO0l9saMuc-nAQmHQ,0.33000000000000007,-0.8799999999999999,-0.40000000000000036,0.81,187.75,0.33000000000000007,-133.1199999999999,756.9899999999998,-133.1199999999999,-306.0499999999993,0.010000000000000009,0.28,0.030000000000000027,-0.01,-0.03,-2.2100000000000364,-37.900000000000006,0.3600000000000001,-0.9000000000000004,-0.01,0.0,0.1399999999999999,-1663.0900000000001,-11.339999999999975,-0.06999999999999995,2.979999999999997,-6.509999999999998,17.479999999999997,-0.010000000000000009,-2.5,-5.13,-5.13,-7.69,-2.56,0.0,-7.050000000000001,0.0,-10.89,0.0,0.0,False
104,GKxRqNlXM-iKXPRxpx4c1jUKkowTtr3xrlY7uyM_aRJGfyTY-i2LHz7NlaBVPls_S55yWiCyPPB9LA,-0.4399999999999995,-0.6199999999999992,-2.369999999999999,-0.5900000000000001,-103.94000000000051,-0.14000000000000057,49.430000000000064,-450.6399999999999,49.430000000000064,3530.2999999999993,0.17999999999999994,0.20999999999999996,-0.6800000000000002,0.0,0.06,-19.820000000000164,-18.54000000000002,-0.10000000000000009,0.09999999999999964,0.06,-0.13,0.48,-126.04999999999995,-20.860000000000014,0.020000000000000018,-1.6400000000000006,4.640000000000001,-8.219999999999999,0.0,-19.8900000000001,-3.5699999999999967,4.770000000000001,3.5700000000000003,2.38,0.0,-15.48,0.0,-7.140000000000001,0.0,0.0,False
105,GLYayDYgZPWUrIlgrZjjGQNeqII1m5npeqnzDnlB_Wecb1QzIySzlV8Lgq48jxlbIAHZDSOZVbGFdA,-1.5099999999999998,0.3700000000000001,-0.019999999999999574,-0.6900000000000001,204.54000000000087,0.1999999999999993,236.30999999999995,1466.5200000000004,236.30999999999995,6001.170000000002,0.36,-0.37,0.16000000000000014,0.0,0.05,98.75999999999999,18.919999999999987,0.33000000000000007,1.17,-0.1,-0.11,-0.15999999999999998,-111.2700000000001,-55.329999999999984,-0.04999999999999993,7.440000000000005,8.990000000000002,-8.899999999999999,0.04000000000000001,98.57999999999993,-2.7799999999999994,-1.1099999999999994,-7.78,13.89,0.0,10.0,0.0,1.6599999999999966,0.0,0.0,True
106,GLiD78y8aHJMszHwAIBgDtsrWuYqRhQyloOhh3wcLmLMTP5re66guAPlhtJWUc12Ayp6HczwiSJgAw,-2.1799999999999997,-0.7300000000000004,-0.17999999999999972,-0.020000000000000018,-1389.8500000000004,-0.9299999999999997,-913.37,210.14999999999964,-913.37,4157.299999999999,0.04999999999999993,-0.36000000000000004,0.06000000000000005,0.0,-0.02,-162.29999999999995,-20.589999999999975,-0.5300000000000002,-3.42,-0.06,0.0,0.20999999999999996,-60.589999999999975,-13.589999999999975,-0.03999999999999998,1.8499999999999979,-1.8200000000000003,-15.82,0.020000000000000018,-162.45000000000005,-6.12,-9.18,-5.1,-8.16,0.0,35.2,0.0,0.0,0.0,0.0,False
107,GTbQcsEFtLe89VbkpXCJ5bgQg_mYr2sg2IKCnzUFhu2GKDD41tNtvGYYKGw07moBDR3DzzcVK7nj9Q,-2.4700000000000006,-0.5700000000000003,-1.1999999999999993,-0.3899999999999999,-2870.7299999999996,-1.6099999999999994,-348.09000000000015,48.67000000000007,-348.09000000000015,-4660.129999999999,-0.10999999999999999,0.12,-0.33000000000000007,0.0,-0.01,-290.49,-48.97,-0.8400000000000001,-1.7299999999999995,-0.04,-0.06,0.0,-85.0,-6.630000000000052,-0.04999999999999999,-5.93,-8.46,-34.34,0.0,-290.47,-5.8100000000000005,-10.860000000000001,-3.03,-10.1,0.0,-2.2699999999999996,0.0,-2.530000000000001,0.0,0.0,False
108,GnXjcx-ZfniAbpcWulX4h9L193y2UbIqb1cpnFhZHScR6bnfBWMhEdgp3c0ziNKkNaY0foCy1lu5oA,0.6699999999999999,-0.41000000000000014,-0.7699999999999996,0.18999999999999995,-361.1200000000008,-0.27999999999999936,-482.1100000000001,-725.1300000000001,-482.1100000000001,-2561.029999999999,0.21999999999999997,-0.6399999999999999,-0.15999999999999992,-0.02,-0.02,-112.42999999999984,-36.47,-0.15999999999999992,-1.2799999999999994,-0.03,-0.02,-0.06,-3266.71,22.920000000000016,-0.11000000000000004,-5.010000000000005,-8.729999999999997,-15.23,-0.009999999999999981,-111.61000000000013,-1.52,18.18,18.94,-9.09,-1.52,18.94,-1.52,19.700000000000003,0.0,0.0,True
109,GpP_25xqmcshZitKgPjpi0_t3VoFsbmqgyD-Q4oDFLNypNXUC-fx_WcqZ2h7JyTPLmap5Pax4eAvgg,3.6500000000000004,-0.4900000000000002,-1.25,-0.24,-216.27000000000044,0.0,-1484.9300000000003,-2956.5599999999995,-1484.9300000000003,-939.8600000000006,0.06,-0.020000000000000018,-0.31,0.0,0.0,54.86000000000013,-18.47,0.75,1.1899999999999995,-0.02,-0.01,0.2600000000000001,-1104.7,-49.54000000000002,-0.02999999999999997,-15.719999999999999,-5.069999999999999,16.08,-0.020000000000000018,54.98000000000002,-5.88,4.800000000000001,13.140000000000002,-1.18,-1.18,-11.569999999999997,0.0,5.289999999999999,0.0,0.0,True
